RANDOM FOREST
DataTrain length:  3428
DataTest length:  988
Accuracy:  0.97975708502

Report:

             precision    recall  f1-score   support

        pos       0.96      0.97      0.96       163
        neg       1.00      0.97      0.98       316
        neu       0.98      0.99      0.98       509

avg / total       0.98      0.98      0.98       988


Confusion Matrix:

[[158   0   5]
773 - attending mobilemem listening to james kelley from apple  ->  neu
774 - can t wait for spotify and apple to integrate with siri  ->  neu
775 - why doesn t apple icloud sync stickies they ve always been around just nothing every progressed w them why apple why gruber  ->  neu
776 - speechtrans http t co tw szx on apple app store listed as the best bi directional speech to speech translator posts on twitter  ->  neu
777 - ios has one problem when i save someone in my contacts they don t show his nam becuz of the region apple apple  ->  neg
778 - apple stuck it to amazon when it unveiled icloud showing that the placement of i before the name of even a failed effort yields success  ->  neu
779 - novatyler foreverfit u amazing how quickly apple went down the poop tube it couldn t have do w operator error sarcasm still apple  ->  neu
780 - rt herahussain rickysinghpt got a new backside for my eye phone v impressed with apple  ->  neu
781 - wow i am loving this new apple update for my touch coolness well done  ->  pos
782 - rim you made it too easy for me to switch to apple iphone see ya  ->  neu
783 - say no to things what are you saying no to rules of success from steve jobs of apple prodmgmt management innovation  ->  neu
784 - new ios update is the best iloveyou apple  ->  pos
785 - hell yes got my contacts back thanks apple  ->  neu
786 - apple users get the official kalifornia cavi app on your apple device now on powered by apple download it free http t co hlgnvlrw  ->  neu
787 - ok hindi keyboard in ios is something to cheer about but apple what about support for missing indian languages fail  ->  neg
788 - bestbuy or apple to purchase my imac ipad and printer studentdiscounts  ->  neu
789 - win an apple ipod touch from mommy gaga get the pampers hello world baby memories app http t co aap stht pampershelloapps  ->  neu
790 - gee i can t imagine that the maps app graphic from this samsung website will help their court cases vs apple http t co pmanmoah  ->  neu
791 - disappointing visual merchandising apple simple but lacks elegance and sequence doesn t even tell us about siri http t co xv q gfi  ->  neu
792 - iphone s setup siri for your tweets http t co uecqhl k apple apple iphone siri  ->  neu
793 - hey apple stop sending your automatically depreciate all iphones older than the s signal my iphone is dying rapidly processor wise  ->  neu
794 - nascarwriter right where i left it last week iphone s apple apple http t co ksjh bas  ->  neu
795 - rt deb lavoy the nice guy at the apple store replaced my phone gratis when i showed him the hairline crack on the screen thanks apple  ->  pos
796 - lol bet that android couldnt do that rt ceejay k i promise this iphone been at battery for the last hours i see you apple  ->  neu
797 - finally got my iphone s thanks apple stupid att learned my lesson  ->  neu
798 - and apple i still have an old mbp from which i use which can t run lion i still like to sync it  ->  neu
799 - att just so i have this right i pre ordered an iphone last wk and it will be here in a month i could buy in an apple store today really  ->  neu
800 - waiting patiently for me at the apple store badog http t co nafaexuh  ->  neu
801 - speechtrans http t co tw szx on apple app store listed as the best bi directional speech to speech translator posts on twitter  ->  neu
802 - hey apple if you send me a free iphone any version will do i will publicly and ceremoniously burn my blackberry  ->  neu
803 - apparently fuzzball crashes on ios congratulations apple on another incompatible upgrade  ->  neg
804 - the nice apple tech support guy fixed my itouch d  ->  neu
805 - win an apple ipod touch from mommy gaga get the pampers hello world baby memories app http t co yuydxo t pampershelloapps  ->  neu
806 - apple why don t you guys test your upgrades before you put them out hrs u guys wasted of my time yesterday thanks  ->  neu
807 - loving my new iphone s thanks apple for ios  ->  pos
808 - i am so done with att and apple s profitering and lack of customer service so fucking down with both  ->  neg
809 - rt howardmortman rt edatpost apple fan eric holder spotted at the genius store http t co vzsixpy  ->  neu
810 - issues with updating itunes on my windows pc they really are not compatible sent more time talking to apple care than using it  ->  neg
811 - lies apple the battery on this new iphone s is definitely not any better  ->  neg
812 - dear apple i had to turn off all those awesome featured you just enabled data plan can t handle it mb of data just because  ->  neu
813 - apple took my siri and made it exclusive to iphone s sorude  ->  neu
814 - http t co cvekdoiq line at apple northpark dallas mall gsiphone  ->  neu
815 - dear motorola i smell a lawsuit coming your way cc apple motoactv  ->  neu
816 - apple siri is not working due to network problem seriously can you fix this iphone s fail  ->  neg
817 - rt mn nova love ios easter eggs pull down from middle top to bottom and see what pulls down awesome little feature ios apple  ->  pos
818 - de la nada mi iphone se fue a negro y empez a vibrar hubo que resetearlo que onda con ios wtfh apple  ->  neu
819 - interesting times when increasing your revenue from b to b in a recession is considered a disappointment apple  ->  neu
820 - what s wrong with siri today apple  ->  neu
821 - wow dogs apple w starr earlier upstairs in the huge soho store and all of a sudden she sprung to attention http t co b plmyvd  ->  neu
822 - our trip to sf and silicon valley is about to end visit apple hq is one of the final stops http t co ikooqdoc  ->  neu
823 - apple can you get your iphone to stop vibrating when you get a text  ->  neu
824 - no kidding thejabberwockey also ericgreenspan don t forget apple stop closing the app store after each bloody purchase  ->  neu
825 - ihs iphone s shows key design and component changes http t co tfigidv apple apple iphome s ios  ->  neu
826 - ios is nice and as it had to be thanks apple  ->  pos
827 - so yeah apple ios readinglists have changed my life nowicanspendevenmoretimeonmyphone  ->  neu
828 - apple does ios rape your battery life or am i just using my phone a lot since getting it  ->  neg
829 - stevejobs twitter overwhelmed by reaction to apple founder s death telegraph http t co tqf pjf  ->  neu
830 - i want everybody on earth to imessage me is there anyway the world can imessage me without giving them my phone number apple  ->  neu
831 - ok it is back iphone apple  ->  neu
832 - waiting at end of person line after checking in on time for my genius bar appt apple store i do not find this system genius fail  ->  neu
833 - interesting read on war b w apple samsung http t co vt d yi using latter agree lack of innovation but better specs at same price  ->  neu
834 - hi apple household has iphones ipads minis apple tv airports timecapsule whats a usable iphoto sharing setup cc maddox  ->  neu
835 - video siri also gets angry http t co xx chzbn chrisvoss apple apple siri iphone s ai  ->  neu
836 - the great tech war apple facebook google amazon battle for the future http t co svu cg m via fastcompany  ->  neu
837 - stay young stay foolish but take ownership when u f ck up don t complain and never give up resilience apple  ->  neu
838 - st impressions of ios disappointed w upgrade restore lot of apps folders missing apple do how much time went in orging it fail  ->  neg
839 - apple siri is amazing  ->  pos
840 - apple iphone s arrival on tuesday iphone s  ->  neu
841 - ok so it was a lion and not a leopard too much upgrading this weekend apple  ->  neu
842 - dear apple my new air is now a notbook since your update killed wifi bug destroying productivity  ->  neu
843 - oh just fuck you apple already iphone on schedule for summer launch http t co ofh ptag via bgr  ->  neu
844 - pissed with whoever designs keyboards with apple for not having a home and end key working on the cli i use those keys often  ->  neu
845 - terrible customer service at los gatos apple why do i have to pay for a bad home button on my iphone  ->  neg
846 - currently learning mandarin for my upcoming trip to hong kong i gotta hand it to apple iphones their uber useful flashcard apps  ->  neu
847 - apple if you want to know what customers think dont send updates with the noreply return address who invented that anyway useless  ->  neu
